date,content,subject,summary
"Wed,  3 Mar 2021 16:29:52 +0000","Une gamme végétale complète

Des produits veggies gourmands & aux prix justes !

Parce qu’il est important de faire attention à la planète et à son alimentation, on vous a sélectionné plein de produits végétaux bio et de fabrication française. Des nuggets de pois-chiche à la tomate, du haché végétal ou encore des crèmes desserts ultra onctueuses sans lactose… que des produits choisis avec soin pour leur qualité et gourmandise !
J’EN VEUX 

Crème végétale à la noix de coco bio

Nuggets de pois-chiche à la tomate

2 desserts végétaux bio à la coco

Boisson à l'avoine bio

Tofu bio mariné au tamari

Dessert végétal bio aux graines de chia & sirop d'agave

Lait d'amande sans sucre bio

Falafels de pois chiches

Fondant vegan au chocolat

",La seule amande qu'on est content de recevoir?,Une newsletter de Frichti concernant une gamme de produits végétaux bio gourmands et de fabrication française.
"Wed,  1 Jun 2022 16:15:01 +0000","Venez découvrir nos pépites…

Frais comme au marché !

Venez découvrir le stand fruits et légumes de notre marché Frichti !
Des produits frais, direct producteur vous attendent.

Envie plutôt d'un apéro ? D'une entrée utra-fraîche ? Ou encore d'un dessert 100% de saison?

Venez découvrir nos tomates cerises ultra croquantes et juteuses, idéales pour picorer à l'apéro ; notre trio de courgettes hyper colorées ; ou encore nos cerises super fondantes !
En ce moment, profitez de 20€ offerts sur votre 1ère commande avec le code* :
RENCONTRE20
",Des fruits et légumes ultra frais 🍅🫑?,"Une newsletter de Frichti concernant les fruits et légumes ultra frais qu'on peut y trouver, ainsi que les différentes manières dont on peut les utiliser. Les nouveaux clients peuvent prof"
"Wed,  1 Jun 2022 15:29:54 +0000","Venez découvrir nos pépites…

Frais comme au marché !

Venez découvrir le stand fruits et légumes de notre marché Frichti !
Des produits frais, direct producteur vous attendent.

Envie plutôt d'un apéro ? D'une entrée utra-fraîche ? Ou encore d'un dessert 100% de saison?

Venez découvrir nos tomates cerises ultra croquantes et juteuses, idéales pour picorer à l'apéro ; notre trio de courgettes hyper colorées ; ou encore nos cerises super fondantes !
Profitez de 10€ offerts sur nos fruits et légumes dès 40€ d'achat avec le code* :
",Des fruits et légumes ultra frais 🍅🫑?,"Une newsletter de Frichti concernant leurs produits frais, directs des producteurs. Avec le code offert, il est possible d'obtenir 10€ de réduction dès 40€ d'achats."
"Sun, 26 Sep 2021 15:24:34 +0000","10€ offerts !

Des produits pour tous les goûts à prix vraiment abordables, chez vous en 15 min !

Chez Frichti, on vous propose des produits direct producteur vraiment accessibles, comme nos 4 courgettes à 1,59€ et nos salades à 1€ pièce.

En plus, profitez de nos super promotions* :
3 artichauts pour le prix de 2, -50% sur le 2e pack de yaourts ou -30% sur le 2e dos de cabillaud !

Vous voulez goûter à tout ?
On a aussi une sélection de produits gourmands à -30% qui change toutes les semaines.
Le bonus : 10€ offerts dès 15€ d’achats avec le code",GOÛTEZ AUX MEILLEURES PROMOS 🤤?,Une newsletter de Frichti concernant leurs meilleures promotions. Les produits sont abordables et il y a des codes de réduction.
"Tue, 24 May 2022 12:29:24 +0000","Votre avis nous intéresse !

Bonjour Leo,

Je m'appelle Nathanaël et je travaille jour après jour pour améliorer votre expérience chez Frichti.
Je me permets de vous écrire aujourd'hui car votre avis compte naturellement beaucoup pour moi et toute l'équipe Frichti ! Auriez-vous quelques secondes pour répondre à cette question toute simple ?
Sur une échelle de 0 à 10, recommanderiez-vous Frichti à un ami ?
(avec 0 = pas du tout et 10 = absolument, il suffit de cliquer sur la case de votre choix 😉)

1 
2 
3 
4 
5 
6 
7 
8 
9 
10 
",30 secondes de votre temps pour nous améliorer?,Une newsletter de Frichti concernant la satisfaction client vient d'arriver dans ma boîte mail. Elle me pose une question sur une échelle de 0 à 10 en fonction de ma satisfaction et si je recommanderais Frichti à un
"Wed, 12 Aug 2020 08:49:35 +0000","Des cocktails faciles à réaliser avec les nouveaux sirops Monin !

Des nouvelles recettes de cocktails avec les incontournables sirops Monin

Ça y est, les kits cocktails de l’été sont arrivés ! Des fruits de saison extra-frais & des sirops Monin aux arômes 100% naturels pour réaliser un rafraîchissement digne de ce nom.
Alors voilà ce qu’on vous propose : vous, vous choisissez la bonne musique, vous préparez les glaçons & vous appelez vos meilleurs amis, et nous, on vous fournit tout le reste !

À vos tabliers, c’est prêt dans 5 minutes.
",Invitation à l’atelier cocktail?,"Une newsletter de Frichti concernant les nouvelles recettes de cocktails avec les incontournables sirops Monin. 100% naturels, ces sirops aux arômes permettent de réaliser un rafraîchisse"
"Wed, 13 Feb 2019 09:26:09 +0000","Offre valable pendant une semaine ! Chez Frichti, on veut vous voir bien manger pour de bon. Un de vos proches nous connaît depuis un bout de temps et

Offre valable pendant une semaine !

Chez Frichti, on veut vous voir bien manger pour de bon. Un de vos proches nous connaît depuis un bout de temps et a pensé que vous alliez vous aussi a-do-rer.

Pendant une semaine, profitez de 15€ au lieu de 10€ sur votre 1ère commande grâce au code * :

MY1STDATE-QKG4MTDKD
",OFFRE EXCLUSIVE: 15€ offerts grâce à Nathan !?,Une newsletter de Frichti concernant une offre exclusive de 15€ sur la première commande avec le code MY1STDATE-QKG4MTDKD.
"Sat,  9 Apr 2022 08:49:32 +0000","Découvrez nos œufs de Pâques au chocolat !

Encore une surprise ?

Team chocolat au lait ou team chocolat noir ?
Ça tombe bien, on a les deux !
Fabriqués en France spécialement pour nous par un maître artisan chocolatier, nos œufs ont une délicieuse triple coque au bon goût de chocolat. Dans chaque œuf se cache l’une des deux surprises signées L'Avant Gardiste, à découvrir sans tarder !

Ce samedi soir, pour seulement 10,99€ pour le chocolat au lait ou 9,99€ pour le chocolat noir, c’est la choco fever que vous attraperez !
En ce moment, profitez de 20€ offerts sur votre 1ère commande avec le code* :
RENCONTRE20
",Les meilleurs œufs de Pâques sont Made in Frichti 🤩?,"Une newsletter de Frichti concernant les œufs de Pâques au chocolat. Le prix est de 10,99€ pour le chocolat au lait ou 9,99€ pour le chocolat noir. Actuellement, il"
"Sat,  9 Apr 2022 07:59:56 +0000","Découvrez nos œufs de Pâques au chocolat !

Encore une surprise ?

Team chocolat au lait ou team chocolat noir ?
Ça tombe bien, on a les deux !
Fabriqués en France spécialement pour nous par un maître artisan chocolatier, nos œufs ont une délicieuse triple coque au bon goût de chocolat. Dans chaque œuf se cache l’une des deux surprises signées L'Avant Gardiste, à découvrir sans tarder !

Ce samedi soir, pour seulement 10,99€ pour le chocolat au lait ou 9,99€ pour le chocolat noir, c’est la choco fever que vous attraperez !
Ce week-end, profitez de 15€ offerts sur vos courses dès 50€ d'achat avec le code* :
",Les meilleurs œufs de Pâques sont Made in Frichti 🤩?,"Une newsletter de Frichti concernant une promotion de leurs œufs de Pâques. Les œufs sont au chocolat, fabriqués en France, et ont une triple coque au bon goût de chocolat. Les"
"Tue,  1 Jun 2021 08:04:42 +0000","Croquez dans du bunheur

4 nouvelles recettes maison super gourmandes

Ils sont ronds, briochés, ultra-moelleux, super bien garnis et rehaussés d’une petite sauce maison…
Après beaucoup trop de temps à saliver, ça y est, c’est le grand retour de nos buns ! À la viande, au poisson ou végé, dans tous les cas on croque dans du bunheur à pleines dents.
",😱 Ils sont enfin de retour...?,"Une newsletter de Frichti concernant le retour de leurs buns, avec 4 nouvelles recettes."
"Fri, 24 Jul 2020 08:19:36 +0000","Découvrez les 3 recettes grecques du chef Juan Arbelaez !

On a mis le chef au défi de vous faire voyager en Grèce le temps d’un dîner. Dans son panier : des fruits et légumes extra-frais gorgés de soleil et des produits Kalios, ses préférés.
Alors ? C’est réussi ?
","La table est dressée, Juan Arbelaez vous attend.?",Une newsletter de Frichti concernant les 3 recettes grecques du chef Juan Arbelaez.
"Sat,  4 Apr 2020 08:39:39 +0000","Tous nos produits de petit-déj’ sont disponibles dans le -Super- marché !

Les indispensables du petit-déj’

On vous a préparé le meilleur petit-déj’ au lit ! Entre les pancakes au lait frais de Bretagne et le jus d’orange pressé, vous allez pouvoir rester bien au chaud sous la couette. Si vous préférez aller en cuisine, préparez-vous un bon espresso barista Terres de café avec une bonne tartine de Nocciolata bio !
",3ème samedi sans gueule de bois?,Une newsletter de Frichti concernant les produits disponibles dans leur Super marché et mettant en avant les produits du petit-déjeuner.
"Thu,  4 Nov 2021 16:54:38 +0000","Le meilleur de la saison à prix 🤏 et 🇫🇷

Le maraîcher Frichti vient de passer !

Il a rempli le rayon légumes de plein de nouveautés.
Des légumes pour tous les goûts au prix du moins cher.
-15%* sur la courge potimarron à 2€12, poireaux à 1€99 ou encore
fenouil à 1€29...
Le direct producteur n’a jamais été aussi accessible !

La qualité à prix super, c’est chez Frichti.
",Le maraîcher vient de passer 🥬🥕🌽🥔?,Une newsletter de Frichti concernant les légumes. Le maraîcher vient juste de passer et a rempli le rayon légumes de nouveautés. Tous les légumes sont à prix rédu
"Wed, 21 Dec 2022 17:15:01 +0000","Brrrrrrr ! Les prix sont glacés.

Les promos givrées* sont là ! 🥳

Craquez sur notre foie gras de canard entier (du Sud Ouest of course) à -34% ! Il est fabriqué par les Éleveurs Terre Nouvelle, des éleveurs passionnés et engagés pour la qualité de leurs produits.

Ne vous arrêtez pas en si bon chemin et profitez aussi de notre promo sur les 4 tranches de truite fumée Guyader. En plus, une truite qui a grandi dans les eaux vives des Pyrénées d'Espagne, c'est bon signe…

Et en dessert ? On vous propose une touche sucrée de folie qui sera la STAR de votre dîner de Noël : la bûche macaron et caramel de Nestlé ! Elle est gourmande et idéale pour un dessert de fête réussi !

Des prix fondus qui font chaud au coeur. Joyeux Noël ! 🎄
",Promos givrées sur les produits de Noël !?,"Une newsletter de Frichti concernant les promos sur les produits de Noël. Il y a -34% sur le foie gras de canard entier et -25% sur les 4 tranches de truite fumée Guyader. En dessert,"
"Sun,  5 Sep 2021 14:14:33 +0000","Plein de nouveaux dans nos rayons 🍫🍬 🥯 🧀

Y’a du nouveau dans nos rayons

Une ribambelle de nouveautés vous attendent pour faire le plein de courses de la semaine !
Kiri, Bonduelle, Kellogg’s, Haribo, Pom’Potes, Carte Noire, Sanex… La liste est looongue et au meilleur prix.

Pour vous offrir toujours plus de choix, on a sélectionné 300 nouveaux produits. Et pas n’importe lesquels ! Des produits de qualité, de vos marques préférées respectant notre charte qualité : sans conservateurs, sans huile de palme, en majorité français et au packaging recyclé.

Faites le plein de nouveautés pour la semaine, nous on vous livre en 15 min 7/7 de 8h à 23h !
",🤓 Rentrée = nouveautés au meilleur prix 💰?,"Une newsletter de Frichti concernant les nouveautés dans leurs rayons avec 300 nouveaux produits. Les produits sont de qualité, sans conservateurs, sans huile de palme et en majorité français"
"Mon, 15 Jun 2020 08:24:45 +0000","Des nouvelles recettes avec un œuf poché à la carte !

Nos deux nouvelles recettes sont à la carte aujourd’hui

Préparez votre couteau. Vous allez découvrir le cœur coulant de nos œufs plein air pochés. Vous pouvez les goûter dans nos deux nouvelles salades d’été hyper fraîches et de saison, à base de courgettes françaises, de Parmesan AOP, et de petits pois du Finistère, ceux qui vous aimez tant.

Il ne reste plus qu’à commander votre déj’ du jour.
Et chaque jour à la carte, retrouvez plus de 20 plats maison !
",Il est pas un peu poché celui-là ??,Une newsletter de Frichti concernant 2 nouvelles recettes à base d'œufs pochés.
"Sat, 24 Jul 2021 09:09:39 +0000","Vous allez fondre…

Glaces super bonnes pour un été trop frais

Gros pots Ben & Jerry’s, glaces au bon lait des alpes Sacré Willy, crèmes glacées & sorbets Yann Couvreur… Saveurs classiques ou gourmandes : vous avez du choix pour vous rafraîchir cet été !

Faites le plein de glaces au prix du supermarché.
Avec la livraison express, 15min chrono et vous plongez votre cuillère dans un gros pot !
Ce week-end seulement, 15€ offerts dès 50€ d'achat sur Frichti Market avec le code*:
",À vos cuillères ! 🥄 🍨?,Une newsletter de Frichti concernant les différents types de glaces qu'ils vendent et les promotions en cours.
"Fri, 17 Apr 2020 08:19:51 +0000","Du poulet labellisé Bleu Blanc Cœur par La Nouvelle Agriculture®

Notre poulet, on l’a choisi auprès d’une nouvelle génération d’éleveurs engagés qui veut redonner du sens à nos assiettes ! Sous la marque La Nouvelle Agriculture® se cachent notamment 130 éleveurs de poulet français qui mettent un point d’honneur à utiliser de nouvelles pratiques plus naturelles et plus respectueuses du bien-être animal et de l’environnement.

Concrètement, ça veut dire que les poulets que vous trouvez dans notre SUPER Marché et dans nos plats préparés, ont été élevés dans un poulailler avec plus d’espace et bien nourris avec une alimentation sans OGM et diversifiée. Le label Bleu Blanc Cœur garantit le respect des dosages minimum en graines de lin dans l’alimentation des poulets. Résultat, c’est une viande plus tendre car moins stressée et mieux nourrie.

Et parce qu’on aime savoir d’où vient notre viande, vous retrouvez sur chaque emballage le nom de l’éleveur et la ferme où le poulet a été chouchouté.

NEW! Bleu Blanc Cœur
2 cuisses de poulet
3^€50

NEW! Bleu Blanc Cœur
2 escalopes de dinde
5^€90

NEW! Bleu Blanc Cœur
2 filets de poulet
4^€90

NEW! Bleu Blanc Cœur
Poulet entier
9^€90
",Pour ceux qui aiment la bonne volaille 🍗?,Une newsletter de Frichti concernant le nouvel arrivage de viande de volaille Bleu Blanc Coeur de La Nouvelle Agriculture. Les animaux ont été élevés dans de meilleures conditions et ont une alimentation plus
